agency,site,date_time,flow,wuql_code,timezone,comments
USGS,paw,2007-07-25T10:00:00Z,521.5,,,
USGS,paw,2007-07-25T11:00:00Z,511.5,,,
USGS,paw,2007-07-25T12:00:00Z,505.25,,,
USGS,paw,2007-07-25T13:00:00Z,499,,,
USGS,paw,2007-07-25T14:00:00Z,499,,,
USGS,paw,2007-07-25T15:00:00Z,494,,,
USGS,paw,2007-07-25T16:00:00Z,494,,,
USGS,paw,2007-07-25T17:00:00Z,489,,,
USGS,paw,2007-07-25T18:00:00Z,489,,,
USGS,paw,2007-07-25T19:00:00Z,484,,,
USGS,paw,2007-07-25T20:00:00Z,484,,,
USGS,paw,2007-07-25T21:00:00Z,480.25,,,
USGS,paw,2007-07-25T22:00:00Z,473,,,
USGS,paw,2007-07-25T23:00:00Z,473,,,
USGS,paw,2007-07-26T00:00:00Z,473,,,
USGS,paw,2007-07-26T01:00:00Z,473,,,
USGS,paw,2007-07-26T02:00:00Z,473,,,
USGS,paw,2007-07-26T03:00:00Z,474.5,,,
USGS,paw,2007-07-26T04:00:00Z,486.5,,,
USGS,paw,2007-07-26T05:00:00Z,509,,,
USGS,paw,2007-07-26T06:00:00Z,541.75,,,
USGS,paw,2007-07-26T07:00:00Z,571.75,,,
USGS,paw,2007-07-26T08:00:00Z,590.5,,,
USGS,paw,2007-07-26T09:00:00Z,596.5,,,
USGS,paw,2007-07-26T10:00:00Z,593.5,,,
USGS,paw,2007-07-26T11:00:00Z,586,,,
USGS,paw,2007-07-26T12:00:00Z,578.75,,,
USGS,paw,2007-07-26T13:00:00Z,570.5,,,
USGS,paw,2007-07-26T14:00:00Z,564.5,,,
USGS,paw,2007-07-26T15:00:00Z,563,,,
USGS,paw,2007-07-26T16:00:00Z,563,,,
USGS,paw,2007-07-26T17:00:00Z,569,,,
USGS,paw,2007-07-26T18:00:00Z,569,,,
USGS,paw,2007-07-26T19:00:00Z,569,,,
USGS,paw,2007-07-26T20:00:00Z,569,,,
USGS,paw,2007-07-26T21:00:00Z,574.75,,,
USGS,paw,2007-07-26T22:00:00Z,584.5,,,
USGS,paw,2007-07-26T23:00:00Z,592,,,
USGS,paw,2007-07-27T00:00:00Z,599.5,,,
USGS,paw,2007-07-27T01:00:00Z,604,,,
USGS,paw,2007-07-27T02:00:00Z,610,,,
USGS,paw,2007-07-27T03:00:00Z,610,,,
USGS,paw,2007-07-27T04:00:00Z,610,,,
USGS,paw,2007-07-27T05:00:00Z,610,,,
USGS,paw,2007-07-27T06:00:00Z,602.5,,,
USGS,paw,2007-07-27T07:00:00Z,593.5,,,
USGS,paw,2007-07-27T08:00:00Z,583,,,
USGS,paw,2007-07-27T09:00:00Z,580,,,
USGS,paw,2007-07-27T10:00:00Z,575,,,
USGS,paw,2007-07-27T11:00:00Z,575,,,
USGS,paw,2007-07-27T12:00:00Z,575,,,
USGS,paw,2007-07-27T13:00:00Z,575,,,
USGS,paw,2007-07-27T14:00:00Z,575,,,
USGS,paw,2007-07-27T15:00:00Z,575,,,
USGS,paw,2007-07-27T16:00:00Z,578.75,,,
USGS,paw,2007-07-27T17:00:00Z,583,,,
USGS,paw,2007-07-27T18:00:00Z,596.5,,,
USGS,paw,2007-07-27T19:00:00Z,607,,,
USGS,paw,2007-07-27T20:00:00Z,620.5,,,
USGS,paw,2007-07-27T21:00:00Z,631.5,,,
USGS,paw,2007-07-27T22:00:00Z,635,,,
USGS,paw,2007-07-27T23:00:00Z,635,,,
USGS,paw,2007-07-28T00:00:00Z,635,,,
USGS,paw,2007-07-28T01:00:00Z,635,,,
USGS,paw,2007-07-28T02:00:00Z,628,,,
USGS,paw,2007-07-28T03:00:00Z,625,,,
USGS,paw,2007-07-28T04:00:00Z,620.5,,,
USGS,paw,2007-07-28T05:00:00Z,616,,,
USGS,paw,2007-07-28T06:00:00Z,611.5,,,
USGS,paw,2007-07-28T07:00:00Z,610,,,
USGS,paw,2007-07-28T08:00:00Z,610,,,
USGS,paw,2007-07-28T09:00:00Z,610,,,
USGS,paw,2007-07-28T10:00:00Z,610,,,
USGS,paw,2007-07-28T11:00:00Z,610,,,
USGS,paw,2007-07-28T12:00:00Z,610,,,
USGS,paw,2007-07-28T13:00:00Z,610,,,
USGS,paw,2007-07-28T14:00:00Z,610,,,
USGS,paw,2007-07-28T15:00:00Z,604,,,
USGS,paw,2007-07-28T16:00:00Z,604,,,
USGS,paw,2007-07-28T17:00:00Z,604,,,
USGS,paw,2007-07-28T18:00:00Z,604,,,
USGS,paw,2007-07-28T19:00:00Z,668,,,
USGS,paw,2007-07-28T20:00:00Z,708,,,
USGS,paw,2007-07-28T21:00:00Z,709.75,,,
USGS,paw,2007-07-28T22:00:00Z,735,,,
USGS,paw,2007-07-28T23:00:00Z,808,,,
USGS,paw,2007-07-29T00:00:00Z,963.75,,,
USGS,paw,2007-07-29T01:00:00Z,1207.5,,,
USGS,paw,2007-07-29T02:00:00Z,1422.5,,,
USGS,paw,2007-07-29T03:00:00Z,1495,,,
USGS,paw,2007-07-29T04:00:00Z,1555,,,
USGS,paw,2007-07-29T05:00:00Z,1685,,,
USGS,paw,2007-07-29T06:00:00Z,1860,,,
USGS,paw,2007-07-29T07:00:00Z,2005,,,
USGS,paw,2007-07-29T08:00:00Z,2032.5,,,
USGS,paw,2007-07-29T09:00:00Z,1967.5,,,
USGS,paw,2007-07-29T10:00:00Z,1865,,,
USGS,paw,2007-07-29T11:00:00Z,1775,,,
USGS,paw,2007-07-29T12:00:00Z,1717.5,,,
USGS,paw,2007-07-29T13:00:00Z,1700,,,
USGS,paw,2007-07-29T14:00:00Z,1722.5,,,
USGS,paw,2007-07-29T15:00:00Z,1747.5,,,
USGS,paw,2007-07-29T16:00:00Z,1750,,,
USGS,paw,2007-07-29T17:00:00Z,1732.5,,,
USGS,paw,2007-07-29T18:00:00Z,1702.5,,,
USGS,paw,2007-07-29T19:00:00Z,1667.5,,,
USGS,paw,2007-07-29T20:00:00Z,1610,,,
USGS,paw,2007-07-29T21:00:00Z,1535,,,
USGS,paw,2007-07-29T22:00:00Z,1462.5,,,
USGS,paw,2007-07-29T23:00:00Z,1387.5,,,
USGS,paw,2007-07-30T00:00:00Z,1325,,,
USGS,paw,2007-07-30T01:00:00Z,1255,,,
USGS,paw,2007-07-30T02:00:00Z,1200,,,
USGS,paw,2007-07-30T03:00:00Z,1152.5,,,
USGS,paw,2007-07-30T04:00:00Z,1115,,,
USGS,paw,2007-07-30T05:00:00Z,1082.5,,,
USGS,paw,2007-07-30T06:00:00Z,1050,,,
USGS,paw,2007-07-30T07:00:00Z,1020,,,
USGS,paw,2007-07-30T08:00:00Z,991,,,
USGS,paw,2007-07-30T09:00:00Z,968,,,
USGS,paw,2007-07-30T10:00:00Z,940.5,,,
USGS,paw,2007-07-30T11:00:00Z,920,,,
USGS,paw,2007-07-30T12:00:00Z,902,,,
USGS,paw,2007-07-30T13:00:00Z,887.25,,,
USGS,paw,2007-07-30T14:00:00Z,869.25,,,
USGS,paw,2007-07-30T15:00:00Z,854.75,,,
USGS,paw,2007-07-30T16:00:00Z,841.75,,,
USGS,paw,2007-07-30T17:00:00Z,830.5,,,
USGS,paw,2007-07-30T18:00:00Z,817.25,,,
USGS,paw,2007-07-30T19:00:00Z,806,,,
USGS,paw,2007-07-30T20:00:00Z,796.75,,,
USGS,paw,2007-07-30T21:00:00Z,785.5,,,
USGS,paw,2007-07-30T22:00:00Z,774,,,
USGS,paw,2007-07-30T23:00:00Z,764.75,,,
USGS,paw,2007-07-31T00:00:00Z,755,,,
USGS,paw,2007-07-31T01:00:00Z,747.5,,,
USGS,paw,2007-07-31T02:00:00Z,734.75,,,
USGS,paw,2007-07-31T03:00:00Z,727,,,
USGS,paw,2007-07-31T04:00:00Z,719.5,,,
USGS,paw,2007-07-31T05:00:00Z,709.75,,,
USGS,paw,2007-07-31T06:00:00Z,700.5,,,
USGS,paw,2007-07-31T07:00:00Z,691.25,,,
USGS,paw,2007-07-31T08:00:00Z,677,,,
USGS,paw,2007-07-31T09:00:00Z,672.5,,,
USGS,paw,2007-07-31T10:00:00Z,668,,,
USGS,paw,2007-07-31T11:00:00Z,662,,,
USGS,paw,2007-07-31T12:00:00Z,654.5,,,
USGS,paw,2007-07-31T13:00:00Z,651.5,,,
USGS,paw,2007-07-31T14:00:00Z,647,,,
USGS,paw,2007-07-31T15:00:00Z,642.5,,,
USGS,paw,2007-07-31T16:00:00Z,641,,,
USGS,paw,2007-07-31T17:00:00Z,635,,,
USGS,paw,2007-07-31T18:00:00Z,633.25,,,
USGS,paw,2007-07-31T19:00:00Z,628,,,
USGS,paw,2007-07-31T20:00:00Z,628,,,
USGS,paw,2007-07-31T21:00:00Z,628,,,
USGS,paw,2007-07-31T22:00:00Z,623.5,,,
USGS,paw,2007-07-31T23:00:00Z,622,,,
USGS,paw,2007-08-01T00:00:00Z,619,,,
USGS,paw,2007-08-01T01:00:00Z,616,,,
USGS,paw,2007-08-01T02:00:00Z,614.5,,,
USGS,paw,2007-08-01T03:00:00Z,610,,,
USGS,paw,2007-08-01T04:00:00Z,604,,,
USGS,paw,2007-08-01T05:00:00Z,602.5,,,
USGS,paw,2007-08-01T06:00:00Z,598,,,
USGS,paw,2007-08-01T07:00:00Z,592,,,
USGS,paw,2007-08-01T08:00:00Z,592,,,
USGS,paw,2007-08-01T09:00:00Z,589,,,
USGS,paw,2007-08-01T10:00:00Z,583,,,
USGS,paw,2007-08-01T11:00:00Z,580,,,
USGS,paw,2007-08-01T12:00:00Z,575,,,
USGS,paw,2007-08-01T13:00:00Z,572,,,
USGS,paw,2007-08-01T14:00:00Z,569,,,
USGS,paw,2007-08-01T15:00:00Z,569,,,
USGS,paw,2007-08-01T16:00:00Z,569,,,
USGS,paw,2007-08-01T17:00:00Z,566,,,
USGS,paw,2007-08-01T18:00:00Z,563,,,
USGS,paw,2007-08-01T19:00:00Z,566,,,
USGS,paw,2007-08-01T20:00:00Z,569,,,
USGS,paw,2007-08-01T21:00:00Z,569,,,
USGS,paw,2007-08-01T22:00:00Z,569,,,
USGS,paw,2007-08-01T23:00:00Z,569,,,
USGS,paw,2007-08-02T00:00:00Z,569,,,
USGS,paw,2007-08-02T01:00:00Z,569,,,
USGS,paw,2007-08-02T02:00:00Z,569,,,
USGS,paw,2007-08-02T03:00:00Z,564.5,,,
USGS,paw,2007-08-02T04:00:00Z,563,,,
USGS,paw,2007-08-02T05:00:00Z,561.5,,,
USGS,paw,2007-08-02T06:00:00Z,557,,,
USGS,paw,2007-08-02T07:00:00Z,557,,,
USGS,paw,2007-08-02T08:00:00Z,557,,,
USGS,paw,2007-08-02T09:00:00Z,551,,,
USGS,paw,2007-08-02T10:00:00Z,551,,,
USGS,paw,2007-08-02T11:00:00Z,551,,,
USGS,paw,2007-08-02T12:00:00Z,545,,,
USGS,paw,2007-08-02T13:00:00Z,545,,,
USGS,paw,2007-08-02T14:00:00Z,545,,,
USGS,paw,2007-08-02T15:00:00Z,545,,,
USGS,paw,2007-08-02T16:00:00Z,545,,,
USGS,paw,2007-08-02T17:00:00Z,542.5,,,
USGS,paw,2007-08-02T18:00:00Z,540,,,
USGS,paw,2007-08-02T19:00:00Z,540,,,
USGS,paw,2007-08-02T20:00:00Z,540,,,
USGS,paw,2007-08-02T21:00:00Z,540,,,
USGS,paw,2007-08-02T22:00:00Z,537.5,,,
USGS,paw,2007-08-02T23:00:00Z,535,,,
USGS,paw,2007-08-03T00:00:00Z,532.5,,,
USGS,paw,2007-08-03T01:00:00Z,530,,,
USGS,paw,2007-08-03T02:00:00Z,524,,,
USGS,paw,2007-08-03T03:00:00Z,524,,,
USGS,paw,2007-08-03T04:00:00Z,519,,,
USGS,paw,2007-08-03T05:00:00Z,519,,,
USGS,paw,2007-08-03T06:00:00Z,515.25,,,
USGS,paw,2007-08-03T07:00:00Z,510.25,,,
USGS,paw,2007-08-03T08:00:00Z,509,,,
USGS,paw,2007-08-03T09:00:00Z,509,,,
USGS,paw,2007-08-03T10:00:00Z,504,,,
USGS,paw,2007-08-03T11:00:00Z,504,,,
USGS,paw,2007-08-03T12:00:00Z,504,,,
USGS,paw,2007-08-03T13:00:00Z,499,,,
USGS,paw,2007-08-03T14:00:00Z,499,,,
USGS,paw,2007-08-03T15:00:00Z,499,,,
USGS,paw,2007-08-03T16:00:00Z,499,,,
USGS,paw,2007-08-03T17:00:00Z,499,,,
USGS,paw,2007-08-03T18:00:00Z,499,,,
USGS,paw,2007-08-03T19:00:00Z,499,,,
USGS,paw,2007-08-03T20:00:00Z,501.5,,,
USGS,paw,2007-08-03T21:00:00Z,504,,,
USGS,paw,2007-08-03T22:00:00Z,504,,,
USGS,paw,2007-08-03T23:00:00Z,507.75,,,
USGS,paw,2007-08-04T00:00:00Z,509,,,
USGS,paw,2007-08-04T01:00:00Z,512.75,,,
USGS,paw,2007-08-04T02:00:00Z,519,,,
USGS,paw,2007-08-04T03:00:00Z,521.5,,,
USGS,paw,2007-08-04T04:00:00Z,524,,,
USGS,paw,2007-08-04T05:00:00Z,524,,,
USGS,paw,2007-08-04T06:00:00Z,524,,,
USGS,paw,2007-08-04T07:00:00Z,524,,,
USGS,paw,2007-08-04T08:00:00Z,524,,,
USGS,paw,2007-08-04T09:00:00Z,524,,,
USGS,paw,2007-08-04T10:00:00Z,524,,,
USGS,paw,2007-08-04T11:00:00Z,524,,,
USGS,paw,2007-08-04T12:00:00Z,524,,,
USGS,paw,2007-08-04T13:00:00Z,524,,,
USGS,paw,2007-08-04T14:00:00Z,531.25,,,
USGS,paw,2007-08-04T15:00:00Z,538.75,,,
USGS,paw,2007-08-04T16:00:00Z,540,,,
USGS,paw,2007-08-04T17:00:00Z,540,,,
USGS,paw,2007-08-04T18:00:00Z,537.5,,,
USGS,paw,2007-08-04T19:00:00Z,531.25,,,
USGS,paw,2007-08-04T20:00:00Z,527,,,
USGS,paw,2007-08-04T21:00:00Z,522.75,,,
USGS,paw,2007-08-04T22:00:00Z,517.75,,,
USGS,paw,2007-08-04T23:00:00Z,514,,,
USGS,paw,2007-08-05T00:00:00Z,509,,,
USGS,paw,2007-08-05T01:00:00Z,509,,,
USGS,paw,2007-08-05T02:00:00Z,506.5,,,
USGS,paw,2007-08-05T03:00:00Z,504,,,
USGS,paw,2007-08-05T04:00:00Z,504,,,
USGS,paw,2007-08-05T05:00:00Z,500.25,,,
USGS,paw,2007-08-05T06:00:00Z,499,,,
USGS,paw,2007-08-05T07:00:00Z,499,,,
USGS,paw,2007-08-05T08:00:00Z,499,,,
USGS,paw,2007-08-05T09:00:00Z,499,,,
USGS,paw,2007-08-05T10:00:00Z,499,,,
USGS,paw,2007-08-05T11:00:00Z,505.25,,,
USGS,paw,2007-08-05T12:00:00Z,520.25,,,
USGS,paw,2007-08-05T13:00:00Z,530,,,
USGS,paw,2007-08-05T14:00:00Z,535,,,
USGS,paw,2007-08-05T15:00:00Z,535,,,
USGS,paw,2007-08-05T16:00:00Z,535,,,
USGS,paw,2007-08-05T17:00:00Z,531.25,,,
USGS,paw,2007-08-05T18:00:00Z,535,,,
USGS,paw,2007-08-05T19:00:00Z,540,,,
USGS,paw,2007-08-05T20:00:00Z,552.5,,,
USGS,paw,2007-08-05T21:00:00Z,564.5,,,
USGS,paw,2007-08-05T22:00:00Z,577.5,,,
USGS,paw,2007-08-05T23:00:00Z,581.5,,,
USGS,paw,2007-08-06T00:00:00Z,587.5,,,
USGS,paw,2007-08-06T01:00:00Z,595,,,
USGS,paw,2007-08-06T02:00:00Z,607,,,
USGS,paw,2007-08-06T03:00:00Z,616,,,
USGS,paw,2007-08-06T04:00:00Z,628.25,,,
USGS,paw,2007-08-06T05:00:00Z,638,,,
USGS,paw,2007-08-06T06:00:00Z,642.5,,,
USGS,paw,2007-08-06T07:00:00Z,650,,,
USGS,paw,2007-08-06T08:00:00Z,656,,,
USGS,paw,2007-08-06T09:00:00Z,669.5,,,
USGS,paw,2007-08-06T10:00:00Z,685,,,
USGS,paw,2007-08-06T11:00:00Z,706.75,,,
USGS,paw,2007-08-06T12:00:00Z,727,,,
USGS,paw,2007-08-06T13:00:00Z,744.5,,,
USGS,paw,2007-08-06T14:00:00Z,756.5,,,
USGS,paw,2007-08-06T15:00:00Z,768,,,
USGS,paw,2007-08-06T16:00:00Z,778.75,,,
USGS,paw,2007-08-06T17:00:00Z,785.5,,,
USGS,paw,2007-08-06T18:00:00Z,790,,,
USGS,paw,2007-08-06T19:00:00Z,790,,,
USGS,paw,2007-08-06T20:00:00Z,790,,,
USGS,paw,2007-08-06T21:00:00Z,785.5,,,
USGS,paw,2007-08-06T22:00:00Z,778.75,,,
USGS,paw,2007-08-06T23:00:00Z,768,,,
USGS,paw,2007-08-07T00:00:00Z,759.75,,,
USGS,paw,2007-08-07T01:00:00Z,750.5,,,
USGS,paw,2007-08-07T02:00:00Z,741.5,,,
USGS,paw,2007-08-07T03:00:00Z,733,,,
USGS,paw,2007-08-07T04:00:00Z,725.5,,,
USGS,paw,2007-08-07T05:00:00Z,716.5,,,
USGS,paw,2007-08-07T06:00:00Z,709.75,,,
USGS,paw,2007-08-07T07:00:00Z,703.5,,,
USGS,paw,2007-08-07T08:00:00Z,700.5,,,
USGS,paw,2007-08-07T09:00:00Z,694.5,,,
USGS,paw,2007-08-07T10:00:00Z,690,,,
USGS,paw,2007-08-07T11:00:00Z,683,,,
USGS,paw,2007-08-07T12:00:00Z,680,,,
USGS,paw,2007-08-07T13:00:00Z,677,,,
USGS,paw,2007-08-07T14:00:00Z,669.5,,,
USGS,paw,2007-08-07T15:00:00Z,665,,,
USGS,paw,2007-08-07T16:00:00Z,659,,,
USGS,paw,2007-08-07T17:00:00Z,653,,,
USGS,paw,2007-08-07T18:00:00Z,648.5,,,
USGS,paw,2007-08-07T19:00:00Z,642.5,,,
USGS,paw,2007-08-07T20:00:00Z,641,,,
USGS,paw,2007-08-07T21:00:00Z,641,,,
USGS,paw,2007-08-07T22:00:00Z,641,,,
USGS,paw,2007-08-07T23:00:00Z,641,,,
USGS,paw,2007-08-08T00:00:00Z,641,,,
USGS,paw,2007-08-08T01:00:00Z,641,,,
USGS,paw,2007-08-08T02:00:00Z,641,,,
USGS,paw,2007-08-08T03:00:00Z,641,,,
USGS,paw,2007-08-08T04:00:00Z,641,,,
USGS,paw,2007-08-08T05:00:00Z,641,,,
USGS,paw,2007-08-08T06:00:00Z,641,,,
USGS,paw,2007-08-08T07:00:00Z,641,,,
USGS,paw,2007-08-08T08:00:00Z,636.5,,,
USGS,paw,2007-08-08T09:00:00Z,635,,,
USGS,paw,2007-08-08T10:00:00Z,623.5,,,
USGS,paw,2007-08-08T11:00:00Z,620.5,,,
USGS,paw,2007-08-08T12:00:00Z,614.5,,,
USGS,paw,2007-08-08T13:00:00Z,610,,,
USGS,paw,2007-08-08T14:00:00Z,610,,,
USGS,paw,2007-08-08T15:00:00Z,605.5,,,
USGS,paw,2007-08-08T16:00:00Z,604,,,
USGS,paw,2007-08-08T17:00:00Z,598,,,
USGS,paw,2007-08-08T18:00:00Z,598,,,
USGS,paw,2007-08-08T19:00:00Z,596.5,,,
USGS,paw,2007-08-08T20:00:00Z,592,,,
USGS,paw,2007-08-08T21:00:00Z,592,,,
USGS,paw,2007-08-08T22:00:00Z,586,,,
USGS,paw,2007-08-08T23:00:00Z,586,,,
USGS,paw,2007-08-09T00:00:00Z,586,,,
USGS,paw,2007-08-09T01:00:00Z,586,,,
USGS,paw,2007-08-09T02:00:00Z,586,,,
USGS,paw,2007-08-09T03:00:00Z,580,,,
USGS,paw,2007-08-09T04:00:00Z,580,,,
USGS,paw,2007-08-09T05:00:00Z,580,,,
USGS,paw,2007-08-09T06:00:00Z,576.25,,,
USGS,paw,2007-08-09T07:00:00Z,575,,,
USGS,paw,2007-08-09T08:00:00Z,575,,,
USGS,paw,2007-08-09T09:00:00Z,575,,,
USGS,paw,2007-08-09T10:00:00Z,573.5,,,
USGS,paw,2007-08-09T11:00:00Z,570.5,,,
USGS,paw,2007-08-09T12:00:00Z,580.5,,,
USGS,paw,2007-08-09T13:00:00Z,595,,,
USGS,paw,2007-08-09T14:00:00Z,590.5,,,
USGS,paw,2007-08-09T15:00:00Z,586,,,
USGS,paw,2007-08-09T16:00:00Z,589,,,
USGS,paw,2007-08-09T17:00:00Z,596.5,,,
USGS,paw,2007-08-09T18:00:00Z,605.5,,,
USGS,paw,2007-08-09T19:00:00Z,619,,,
USGS,paw,2007-08-09T20:00:00Z,637.75,,,
USGS,paw,2007-08-09T21:00:00Z,662,,,
USGS,paw,2007-08-09T22:00:00Z,686.5,,,
USGS,paw,2007-08-09T23:00:00Z,703.5,,,
USGS,paw,2007-08-10T00:00:00Z,725.5,,,
USGS,paw,2007-08-10T01:00:00Z,746,,,
USGS,paw,2007-08-10T02:00:00Z,767.75,,,
USGS,paw,2007-08-10T03:00:00Z,793.5,,,
USGS,paw,2007-08-10T04:00:00Z,820.75,,,
USGS,paw,2007-08-10T05:00:00Z,841.75,,,
USGS,paw,2007-08-10T06:00:00Z,856.5,,,
USGS,paw,2007-08-10T07:00:00Z,861,,,
USGS,paw,2007-08-10T08:00:00Z,861,,,
USGS,paw,2007-08-10T09:00:00Z,858,,,
USGS,paw,2007-08-10T10:00:00Z,848.25,,,
USGS,paw,2007-08-10T11:00:00Z,842,,,
USGS,paw,2007-08-10T12:00:00Z,851.5,,,
USGS,paw,2007-08-10T13:00:00Z,869.25,,,
USGS,paw,2007-08-10T14:00:00Z,884,,,
USGS,paw,2007-08-10T15:00:00Z,890.5,,,
USGS,paw,2007-08-10T16:00:00Z,894,,,
USGS,paw,2007-08-10T17:00:00Z,894,,,
USGS,paw,2007-08-10T18:00:00Z,894,,,
USGS,paw,2007-08-10T19:00:00Z,894,,,
USGS,paw,2007-08-10T20:00:00Z,908.5,,,
USGS,paw,2007-08-10T21:00:00Z,913,,,
USGS,paw,2007-08-10T22:00:00Z,913,,,
USGS,paw,2007-08-10T23:00:00Z,913,,,
USGS,paw,2007-08-11T00:00:00Z,897,,,
USGS,paw,2007-08-11T01:00:00Z,890.5,,,
USGS,paw,2007-08-11T02:00:00Z,879.25,,,
USGS,paw,2007-08-11T03:00:00Z,866.25,,,
USGS,paw,2007-08-11T04:00:00Z,853.25,,,
USGS,paw,2007-08-11T05:00:00Z,835.25,,,
USGS,paw,2007-08-11T06:00:00Z,825.5,,,
USGS,paw,2007-08-11T07:00:00Z,814,,,
USGS,paw,2007-08-11T08:00:00Z,803,,,
USGS,paw,2007-08-11T09:00:00Z,795.25,,,
USGS,paw,2007-08-11T10:00:00Z,775.5,,,
USGS,paw,2007-08-11T11:00:00Z,769.5,,,
USGS,paw,2007-08-11T12:00:00Z,761.5,,,
USGS,paw,2007-08-11T13:00:00Z,752,,,
USGS,paw,2007-08-11T14:00:00Z,752,,,
USGS,paw,2007-08-11T15:00:00Z,752,,,
USGS,paw,2007-08-11T16:00:00Z,752,,,
USGS,paw,2007-08-11T17:00:00Z,753.5,,,
USGS,paw,2007-08-11T18:00:00Z,761.5,,,
USGS,paw,2007-08-11T19:00:00Z,765,,,
USGS,paw,2007-08-11T20:00:00Z,768,,,
USGS,paw,2007-08-11T21:00:00Z,771,,,
USGS,paw,2007-08-11T22:00:00Z,771,,,
USGS,paw,2007-08-11T23:00:00Z,768,,,
USGS,paw,2007-08-12T00:00:00Z,765,,,
USGS,paw,2007-08-12T01:00:00Z,761.5,,,
USGS,paw,2007-08-12T02:00:00Z,753.5,,,
USGS,paw,2007-08-12T03:00:00Z,750.5,,,
USGS,paw,2007-08-12T04:00:00Z,746,,,
USGS,paw,2007-08-12T05:00:00Z,740,,,
USGS,paw,2007-08-12T06:00:00Z,730,,,
USGS,paw,2007-08-12T07:00:00Z,724,,,
USGS,paw,2007-08-12T08:00:00Z,718,,,
USGS,paw,2007-08-12T09:00:00Z,713.25,,,
USGS,paw,2007-08-12T10:00:00Z,706.5,,,
USGS,paw,2007-08-12T11:00:00Z,702,,,
USGS,paw,2007-08-12T12:00:00Z,696,,,
USGS,paw,2007-08-12T13:00:00Z,694.5,,,
USGS,paw,2007-08-12T14:00:00Z,690,,,
USGS,paw,2007-08-12T15:00:00Z,690,,,
USGS,paw,2007-08-12T16:00:00Z,686.5,,,
USGS,paw,2007-08-12T17:00:00Z,683,,,
USGS,paw,2007-08-12T18:00:00Z,680,,,
USGS,paw,2007-08-12T19:00:00Z,677,,,
USGS,paw,2007-08-12T20:00:00Z,677,,,
USGS,paw,2007-08-12T21:00:00Z,671,,,
USGS,paw,2007-08-12T22:00:00Z,671,,,
USGS,paw,2007-08-12T23:00:00Z,668,,,
USGS,paw,2007-08-13T00:00:00Z,665,,,
USGS,paw,2007-08-13T01:00:00Z,665,,,
USGS,paw,2007-08-13T02:00:00Z,662,,,
USGS,paw,2007-08-13T03:00:00Z,659,,,
USGS,paw,2007-08-13T04:00:00Z,656,,,
USGS,paw,2007-08-13T05:00:00Z,653,,,
USGS,paw,2007-08-13T06:00:00Z,651.5,,,
USGS,paw,2007-08-13T07:00:00Z,647,,,
USGS,paw,2007-08-13T08:00:00Z,647,,,
USGS,paw,2007-08-13T09:00:00Z,642.5,,,
USGS,paw,2007-08-13T10:00:00Z,641,,,
USGS,paw,2007-08-13T11:00:00Z,641,,,
USGS,paw,2007-08-13T12:00:00Z,636.5,,,
USGS,paw,2007-08-13T13:00:00Z,635,,,
USGS,paw,2007-08-13T14:00:00Z,633.25,,,
USGS,paw,2007-08-13T15:00:00Z,628,,,
USGS,paw,2007-08-13T16:00:00Z,628,,,
USGS,paw,2007-08-13T17:00:00Z,628,,,
USGS,paw,2007-08-13T18:00:00Z,628,,,
USGS,paw,2007-08-13T19:00:00Z,626.5,,,
USGS,paw,2007-08-13T20:00:00Z,620.5,,,
USGS,paw,2007-08-13T21:00:00Z,616,,,
USGS,paw,2007-08-13T22:00:00Z,616,,,
USGS,paw,2007-08-13T23:00:00Z,613,,,
USGS,paw,2007-08-14T00:00:00Z,610,,,
USGS,paw,2007-08-14T01:00:00Z,610,,,
USGS,paw,2007-08-14T02:00:00Z,605.5,,,
USGS,paw,2007-08-14T03:00:00Z,601,,,
USGS,paw,2007-08-14T04:00:00Z,598,,,
USGS,paw,2007-08-14T05:00:00Z,595,,,
USGS,paw,2007-08-14T06:00:00Z,592,,,
USGS,paw,2007-08-14T07:00:00Z,589,,,
USGS,paw,2007-08-14T08:00:00Z,586,,,
USGS,paw,2007-08-14T09:00:00Z,586,,,
USGS,paw,2007-08-14T10:00:00Z,586,,,
USGS,paw,2007-08-14T11:00:00Z,583,,,
USGS,paw,2007-08-14T12:00:00Z,580,,,
USGS,paw,2007-08-14T13:00:00Z,577.5,,,
USGS,paw,2007-08-14T14:00:00Z,575,,,
USGS,paw,2007-08-14T15:00:00Z,575,,,
USGS,paw,2007-08-14T16:00:00Z,570.5,,,
USGS,paw,2007-08-14T17:00:00Z,567.5,,,
USGS,paw,2007-08-14T18:00:00Z,563,,,
USGS,paw,2007-08-14T19:00:00Z,558.5,,,
USGS,paw,2007-08-14T20:00:00Z,549.5,,,
USGS,paw,2007-08-14T21:00:00Z,543.75,,,
USGS,paw,2007-08-14T22:00:00Z,537.5,,,
USGS,paw,2007-08-14T23:00:00Z,530,,,
USGS,paw,2007-08-15T00:00:00Z,525.5,,,
USGS,paw,2007-08-15T01:00:00Z,520.25,,,
USGS,paw,2007-08-15T02:00:00Z,516.5,,,
USGS,paw,2007-08-15T03:00:00Z,510.25,,,
USGS,paw,2007-08-15T04:00:00Z,509,,,
USGS,paw,2007-08-15T05:00:00Z,504,,,
USGS,paw,2007-08-15T06:00:00Z,501.5,,,
USGS,paw,2007-08-15T07:00:00Z,499,,,
USGS,paw,2007-08-15T08:00:00Z,495.25,,,
